t;vs;xq;vq
23.652; 0.167;-0.000247; 1.46516740805575E-001
23.653; 0.167;-0.000227; 1.46501604245123E-001
23.654; 0.167;-0.000207; 1.46486508732483E-001
23.655; 0.167;-0.000187; 1.46471454293246E-001
23.656; 0.167;-0.000166; 1.46456440952922E-001
23.657; 0.167;-0.000146; 1.46441468736940E-001
23.658; 0.167;-0.000126; 1.46426537670642E-001
23.659; 0.167;-0.000106; 1.46411647779289E-001
23.660; 0.167;-0.000086; 1.46396799088058E-001
23.661; 0.167;-0.000065; 1.46381991622044E-001
23.662; 0.167;-0.000045; 1.46367225406256E-001
23.663; 0.167;-0.000025; 1.46352500465622E-001
23.664; 0.167;-0.000004; 1.46337816824986E-001
23.665; 0.167; 0.000016; 1.46323174509108E-001
23.666; 0.167; 0.000036; 1.46308573542665E-001
23.667; 0.167; 0.000057; 1.46294013950251E-001
23.668; 0.167; 0.000077; 1.46279495756374E-001
23.669; 0.167; 0.000097; 1.46265018985461E-001
23.670; 0.167; 0.000118; 1.46250583661855E-001
23.671; 0.167; 0.000138; 1.46236189809814E-001
23.672; 0.167; 0.000159; 1.46221837453513E-001
23.673; 0.167; 0.000179; 1.46207526617043E-001
23.674; 0.167; 0.000200; 1.46193257324412E-001
23.675; 0.167; 0.000220; 1.46179029599542E-001
23.676; 0.167; 0.000241; 1.46164843466275E-001
23.677; 0.167; 0.000261; 1.46150698948364E-001
23.678; 0.167; 0.000282; 1.46136596069483E-001
23.679; 0.167; 0.000302; 1.46122534853218E-001
23.680; 0.167; 0.000323; 1.46108515323073E-001
23.681; 0.167; 0.000343; 1.46094537502468E-001
23.682; 0.167; 0.000364; 1.46080601414738E-001
23.683; 0.167; 0.000384; 1.46066707083134E-001
23.684; 0.167; 0.000405; 1.46052854530823E-001
23.685; 0.167; 0.000426; 1.46039043780888E-001
23.686; 0.167; 0.000446; 1.46025274856328E-001
23.687; 0.167; 0.000467; 1.46011547780056E-001
23.688; 0.167; 0.000487; 1.45997862574903E-001
23.689; 0.167; 0.000508; 1.45984219263613E-001
23.690; 0.167; 0.000529; 1.45970617868848E-001
23.691; 0.167; 0.000550; 1.45957058413184E-001
23.692; 0.167; 0.000570; 1.45943540919114E-001
23.693; 0.167; 0.000591; 1.45930065409044E-001
23.694; 0.167; 0.000612; 1.45916631905298E-001
23.695; 0.167; 0.000632; 1.45903240430115E-001
23.696; 0.167; 0.000653; 1.45889891005646E-001
23.697; 0.167; 0.000674; 1.45876583653963E-001
23.698; 0.167; 0.000695; 1.45863318397049E-001
23.699; 0.167; 0.000716; 1.45850095256803E-001
23.700; 0.167; 0.000736; 1.45836914255040E-001
23.701; 0.167; 0.000757; 1.45823775413491E-001
23.702; 0.167; 0.000778; 1.45810678753800E-001
23.703; 0.167; 0.000799; 1.45797624297528E-001
23.704; 0.167; 0.000820; 1.45784612066150E-001
23.705; 0.167; 0.000841; 1.45771642081056E-001
23.706; 0.167; 0.000862; 1.45758714363552E-001
23.707; 0.167; 0.000882; 1.45745828934857E-001
23.708; 0.167; 0.000903; 1.45732985816108E-001
23.709; 0.167; 0.000924; 1.45720185028354E-001
23.710; 0.167; 0.000945; 1.45707426592561E-001
23.711; 0.167; 0.000966; 1.45694710529609E-001
23.712; 0.167; 0.000987; 1.45682036860292E-001
23.713; 0.167; 0.001008; 1.45669405605320E-001
23.714; 0.167; 0.001029; 1.45656816785317E-001
23.715; 0.167; 0.001050; 1.45644270420822E-001
23.716; 0.167; 0.001071; 1.45631766532289E-001
23.717; 0.167; 0.001092; 1.45619305140086E-001
23.718; 0.167; 0.001113; 1.45606886264497E-001
23.719; 0.167; 0.001134; 1.45594509925718E-001
23.720; 0.167; 0.001155; 1.45582176143863E-001
23.721; 0.167; 0.001177; 1.45569884938957E-001
23.722; 0.167; 0.001198; 1.45557636330942E-001
23.723; 0.167; 0.001219; 1.45545430339674E-001
23.724; 0.167; 0.001240; 1.45533266984922E-001
23.725; 0.167; 0.001261; 1.45521146286371E-001
23.726; 0.167; 0.001282; 1.45509068263621E-001
23.727; 0.167; 0.001303; 1.45497032936184E-001
23.728; 0.167; 0.001324; 1.45485040323487E-001
23.729; 0.167; 0.001346; 1.45473090444873E-001
23.730; 0.167; 0.001367; 1.45461183319598E-001
23.731; 0.167; 0.001388; 1.45449318966832E-001
23.732; 0.167; 0.001409; 1.45437497405660E-001
23.733; 0.167; 0.001431; 1.45425718655080E-001
23.734; 0.167; 0.001452; 1.45413982734005E-001
23.735; 0.167; 0.001473; 1.45402289661262E-001
23.736; 0.167; 0.001494; 1.45390639455593E-001
23.737; 0.167; 0.001516; 1.45379032135651E-001
23.738; 0.167; 0.001537; 1.45367467720007E-001
23.739; 0.167; 0.001558; 1.45355946227144E-001
23.740; 0.167; 0.001579; 1.45344467675458E-001
23.741; 0.167; 0.001601; 1.45333032083261E-001
23.742; 0.167; 0.001622; 1.45321639468777E-001
23.743; 0.167; 0.001643; 1.45310289850146E-001
23.744; 0.167; 0.001665; 1.45298983245420E-001
23.745; 0.167; 0.001686; 1.45287719672566E-001
23.746; 0.167; 0.001708; 1.45276499149464E-001
23.747; 0.167; 0.001729; 1.45265321693909E-001
23.748; 0.167; 0.001750; 1.45254187323607E-001
23.749; 0.167; 0.001772; 1.45243096056182E-001
23.750; 0.167; 0.001793; 1.45232047909168E-001
23.751; 0.167; 0.001815; 1.45221042900014E-001
23.752; 0.167; 0.001836; 1.45210081046082E-001
23.753; 0.167; 0.001858; 1.45199162364650E-001
23.754; 0.167; 0.001879; 1.45188286872908E-001
23.755; 0.167; 0.001900; 1.45177454587958E-001
23.756; 0.167; 0.001922; 1.45166665526817E-001
23.757; 0.167; 0.001943; 1.45155919706417E-001
23.758; 0.167; 0.001965; 1.45145217143601E-001
23.759; 0.167; 0.001986; 1.45134557855127E-001
23.760; 0.167; 0.002008; 1.45123941857665E-001
23.761; 0.167; 0.002030; 1.45113369167801E-001
23.762; 0.167; 0.002051; 1.45102839802032E-001
23.763; 0.167; 0.002073; 1.45092353776769E-001
23.764; 0.167; 0.002094; 1.45081911108337E-001
23.765; 0.167; 0.002116; 1.45071511812974E-001
23.766; 0.167; 0.002137; 1.45061155906831E-001
23.767; 0.167; 0.002159; 1.45050843405972E-001
23.768; 0.167; 0.002181; 1.45040574326375E-001
23.769; 0.167; 0.002202; 1.45030348683932E-001
23.770; 0.167; 0.002224; 1.45020166494445E-001
23.771; 0.167; 0.002246; 1.45010027773634E-001
23.772; 0.167; 0.002267; 1.44999932537128E-001
23.773; 0.167; 0.002289; 1.44989880800472E-001
23.774; 0.167; 0.002311; 1.44979872579121E-001
23.775; 0.167; 0.002332; 1.44969907888446E-001
23.776; 0.167; 0.002354; 1.44959986743731E-001
23.777; 0.167; 0.002376; 1.44950109160171E-001
23.778; 0.167; 0.002397; 1.44940275152875E-001
23.779; 0.167; 0.002419; 1.44930484736865E-001
23.780; 0.167; 0.002441; 1.44920737927077E-001
23.781; 0.167; 0.002463; 1.44911034738360E-001
23.782; 0.167; 0.002484; 1.44901375185473E-001
23.783; 0.167; 0.002506; 1.44891759283091E-001
23.784; 0.167; 0.002528; 1.44882187045802E-001
23.785; 0.167; 0.002550; 1.44872658488105E-001
23.786; 0.167; 0.002571; 1.44863173624412E-001
23.787; 0.167; 0.002593; 1.44853732469050E-001
23.788; 0.167; 0.002615; 1.44844335036256E-001
23.789; 0.167; 0.002637; 1.44834981340183E-001
23.790; 0.167; 0.002659; 1.44825671394894E-001
23.791; 0.167; 0.002681; 1.44816405214367E-001
23.792; 0.167; 0.002702; 1.44807182812490E-001
23.793; 0.167; 0.002724; 1.44798004203066E-001
23.794; 0.167; 0.002746; 1.44788869399810E-001
23.795; 0.167; 0.002768; 1.44779778416351E-001
23.796; 0.167; 0.002790; 1.44770731266228E-001
23.797; 0.167; 0.002812; 1.44761727962895E-001
23.798; 0.167; 0.002834; 1.44752768519717E-001
23.799; 0.167; 0.002856; 1.44743852949974E-001
23.800; 0.167; 0.002878; 1.44734981266855E-001
23.801; 0.167; 0.002899; 1.44726153483466E-001
23.802; 0.167; 0.002921; 1.44717369612821E-001
23.803; 0.167; 0.002943; 1.44708629667851E-001
23.804; 0.167; 0.002965; 1.44699933661395E-001
23.805; 0.167; 0.002987; 1.44691281606209E-001
23.806; 0.167; 0.003009; 1.44682673514959E-001
23.807; 0.167; 0.003031; 1.44674109400224E-001
23.808; 0.167; 0.003053; 1.44665589274494E-001
23.809; 0.167; 0.003075; 1.44657113150174E-001
23.810; 0.167; 0.003097; 1.44648681039581E-001
23.811; 0.167; 0.003119; 1.44640292954942E-001
23.812; 0.167; 0.003141; 1.44631948908400E-001
23.813; 0.167; 0.003163; 1.44623648912008E-001
23.814; 0.167; 0.003185; 1.44615392977732E-001
23.815; 0.167; 0.003207; 1.44607181117450E-001
23.816; 0.167; 0.003229; 1.44599013342953E-001
23.817; 0.167; 0.003252; 1.44590889665944E-001
23.818; 0.167; 0.003274; 1.44582810098038E-001
23.819; 0.167; 0.003296; 1.44574774650764E-001
23.820; 0.167; 0.003318; 1.44566783335561E-001
23.821; 0.167; 0.003340; 1.44558836163782E-001
23.822; 0.167; 0.003362; 1.44550933146691E-001
23.823; 0.167; 0.003384; 1.44543074295465E-001
23.824; 0.167; 0.003406; 1.44535259621194E-001
23.825; 0.167; 0.003428; 1.44527489134878E-001
23.826; 0.167; 0.003451; 1.44519762847431E-001
23.827; 0.167; 0.003473; 1.44512080769680E-001
23.828; 0.167; 0.003495; 1.44504442912361E-001
23.829; 0.167; 0.003517; 1.44496849286126E-001
23.830; 0.167; 0.003539; 1.44489299901536E-001
23.831; 0.167; 0.003561; 1.44481794769067E-001
23.832; 0.167; 0.003584; 1.44474333899104E-001
23.833; 0.167; 0.003606; 1.44466917301947E-001
23.834; 0.167; 0.003628; 1.44459544987807E-001
23.835; 0.167; 0.003650; 1.44452216966806E-001
23.836; 0.167; 0.003672; 1.44444933248981E-001
23.837; 0.167; 0.003695; 1.44437693844277E-001
23.838; 0.167; 0.003717; 1.44430498762555E-001
23.839; 0.167; 0.003739; 1.44423348013585E-001
23.840; 0.167; 0.003761; 1.44416241607052E-001
23.841; 0.167; 0.003783; 1.44409179552551E-001
23.842; 0.167; 0.003806; 1.44402161859589E-001
23.843; 0.167; 0.003828; 1.44395188537586E-001
23.844; 0.167; 0.003850; 1.44388259595874E-001
23.845; 0.167; 0.003873; 1.44381375043696E-001
23.846; 0.167; 0.003895; 1.44374534890208E-001
23.847; 0.167; 0.003917; 1.44367739144478E-001
23.848; 0.167; 0.003939; 1.44360987815484E-001
23.849; 0.167; 0.003962; 1.44354280912119E-001
23.850; 0.167; 0.003984; 1.44347618443187E-001
23.851; 0.167; 0.004006; 1.44341000417402E-001
23.852; 0.167; 0.004029; 1.44334426843393E-001
23.853; 0.167; 0.004051; 1.44327897729698E-001
23.854; 0.167; 0.004073; 1.44321413084769E-001
23.855; 0.167; 0.004096; 1.44314972916969E-001
23.856; 0.167; 0.004118; 1.44308577234573E-001
23.857; 0.167; 0.004140; 1.44302226045769E-001
23.858; 0.167; 0.004163; 1.44295919358655E-001
23.859; 0.167; 0.004185; 1.44289657181243E-001
23.860; 0.167; 0.004208; 1.44283439521454E-001
23.861; 0.167; 0.004230; 1.44277266387124E-001
23.862; 0.167; 0.004252; 1.44271137785999E-001
23.863; 0.167; 0.004275; 1.44265053725737E-001
23.864; 0.167; 0.004297; 1.44259014213909E-001
23.865; 0.167; 0.004320; 1.44253019257997E-001
23.866; 0.167; 0.004342; 1.44247068865395E-001
23.867; 0.167; 0.004364; 1.44241163043408E-001
23.868; 0.167; 0.004387; 1.44235301799254E-001
23.869; 0.167; 0.004409; 1.44229485140063E-001
23.870; 0.167; 0.004432; 1.44223713072875E-001
23.871; 0.167; 0.004454; 1.44217985604645E-001
23.872; 0.167; 0.004477; 1.44212302742236E-001
23.873; 0.167; 0.004499; 1.44206664492425E-001
23.874; 0.167; 0.004521; 1.44201070861902E-001
23.875; 0.167; 0.004544; 1.44195521857266E-001
23.876; 0.167; 0.004566; 1.44190017485029E-001
23.877; 0.167; 0.004589; 1.44184557751616E-001
23.878; 0.167; 0.004611; 1.44179142663362E-001
23.879; 0.167; 0.004634; 1.44173772226514E-001
23.880; 0.167; 0.004656; 1.44168446447232E-001
23.881; 0.167; 0.004679; 1.44163165331587E-001
23.882; 0.167; 0.004701; 1.44157928885561E-001
23.883; 0.167; 0.004724; 1.44152737115050E-001
23.884; 0.167; 0.004746; 1.44147590025860E-001
23.885; 0.167; 0.004769; 1.44142487623707E-001
23.886; 0.167; 0.004791; 1.44137429914224E-001
23.887; 0.167; 0.004814; 1.44132416902951E-001
23.888; 0.167; 0.004836; 1.44127448595341E-001
23.889; 0.167; 0.004859; 1.44122524996761E-001
23.890; 0.167; 0.004882; 1.44117646112486E-001
23.891; 0.167; 0.004904; 1.44112811947705E-001
23.892; 0.167; 0.004927; 1.44108022507519E-001
23.893; 0.167; 0.004949; 1.44103277796940E-001
23.894; 0.167; 0.004972; 1.44098577820892E-001
23.895; 0.167; 0.004994; 1.44093922584211E-001
23.896; 0.167; 0.005017; 1.44089312091643E-001
23.897; 0.167; 0.005039; 1.44084746347849E-001
23.898; 0.167; 0.005062; 1.44080225357399E-001
23.899; 0.167; 0.005085; 1.44075749124775E-001
23.900; 0.167; 0.005107; 1.44071317654373E-001
23.901; 0.167; 0.005130; 1.44066930950498E-001
23.902; 0.167; 0.005152; 1.44062589017368E-001
23.903; 0.167; 0.005175; 1.44058291859112E-001
23.904; 0.167; 0.005198; 1.44054039479773E-001
23.905; 0.167; 0.005220; 1.44049831883304E-001
23.906; 0.167; 0.005243; 1.44045669073568E-001
23.907; 0.167; 0.005266; 1.44041551054343E-001
23.908; 0.167; 0.005288; 1.44037477829318E-001
23.909; 0.167; 0.005311; 1.44033449402092E-001
23.910; 0.167; 0.005333; 1.44029465776177E-001
23.911; 0.167; 0.005356; 1.44025526954997E-001
23.912; 0.167; 0.005379; 1.44021632941887E-001
23.913; 0.167; 0.005401; 1.44017783740094E-001
23.914; 0.167; 0.005424; 1.44013979352778E-001
23.915; 0.167; 0.005447; 1.44010219783009E-001
23.916; 0.167; 0.005469; 1.44006505033770E-001
23.917; 0.167; 0.005492; 1.44002835107954E-001
23.918; 0.167; 0.005515; 1.43999210008368E-001
23.919; 0.167; 0.005537; 1.43995629737729E-001
23.920; 0.167; 0.005560; 1.43992094298668E-001
23.921; 0.167; 0.005583; 1.43988603693724E-001
23.922; 0.167; 0.005605; 1.43985157925352E-001
23.923; 0.167; 0.005628; 1.43981756995917E-001
23.924; 0.167; 0.005651; 1.43978400907695E-001
23.925; 0.167; 0.005673; 1.43975089662874E-001
23.926; 0.167; 0.005696; 1.43971823263555E-001
23.927; 0.167; 0.005719; 1.43968601711750E-001
23.928; 0.167; 0.005741; 1.43965425009384E-001
23.929; 0.167; 0.005764; 1.43962293158290E-001
23.930; 0.167; 0.005787; 1.43959206160219E-001
23.931; 0.167; 0.005810; 1.43956164016827E-001
23.932; 0.167; 0.005832; 1.43953166729688E-001
23.933; 0.167; 0.005855; 1.43950214300283E-001
23.934; 0.167; 0.005878; 1.43947306730008E-001
23.935; 0.167; 0.005900; 1.43944444020170E-001
23.936; 0.167; 0.005923; 1.43941626171987E-001
23.937; 0.167; 0.005946; 1.43938853186590E-001
23.938; 0.167; 0.005969; 1.43936125065021E-001
23.939; 0.167; 0.005991; 1.43933441808234E-001
23.940; 0.167; 0.006014; 1.43930803417095E-001
23.941; 0.167; 0.006037; 1.43928209892382E-001
23.942; 0.167; 0.006060; 1.43925661234786E-001
23.943; 0.167; 0.006082; 1.43923157444907E-001
23.944; 0.167; 0.006105; 1.43920698523261E-001
23.945; 0.167; 0.006128; 1.43918284470271E-001
23.946; 0.167; 0.006150; 1.43915915286276E-001
23.947; 0.167; 0.006173; 1.43913590971526E-001
23.948; 0.167; 0.006196; 1.43911311526181E-001
23.949; 0.167; 0.006219; 1.43909076950316E-001
23.950; 0.167; 0.006242; 1.43906887243914E-001
23.951; 0.167; 0.006264; 1.43904742406875E-001
23.952; 0.167; 0.006287; 1.43902642439006E-001
23.953; 0.167; 0.006310; 1.43900587340029E-001
23.954; 0.167; 0.006333; 1.43898577109578E-001
23.955; 0.167; 0.006355; 1.43896611747198E-001
23.956; 0.167; 0.006378; 1.43894691252345E-001
23.957; 0.167; 0.006401; 1.43892815624390E-001
23.958; 0.167; 0.006424; 1.43890984862613E-001
23.959; 0.167; 0.006446; 1.43889198966208E-001
23.960; 0.167; 0.006469; 1.43887457934281E-001
23.961; 0.167; 0.006492; 1.43885761765848E-001
23.962; 0.167; 0.006515; 1.43884110459840E-001
23.963; 0.167; 0.006538; 1.43882504015098E-001
23.964; 0.167; 0.006560; 1.43880942430375E-001
23.965; 0.167; 0.006583; 1.43879425704338E-001
23.966; 0.167; 0.006606; 1.43877953835565E-001
23.967; 0.167; 0.006629; 1.43876526822545E-001
23.968; 0.167; 0.006651; 1.43875144663682E-001
23.969; 0.167; 0.006674; 1.43873807357288E-001
23.970; 0.167; 0.006697; 1.43872514901591E-001
23.971; 0.167; 0.006720; 1.43871267294730E-001
23.972; 0.167; 0.006743; 1.43870064534755E-001
23.973; 0.167; 0.006765; 1.43868906619630E-001
23.974; 0.167; 0.006788; 1.43867793547230E-001
23.975; 0.167; 0.006811; 1.43866725315342E-001
23.976; 0.167; 0.006834; 1.43865701921666E-001
23.977; 0.167; 0.006857; 1.43864723363815E-001
23.978; 0.167; 0.006879; 1.43863789639313E-001
23.979; 0.167; 0.006902; 1.43862900745595E-001
23.980; 0.167; 0.006925; 1.43862056680012E-001
23.981; 0.167; 0.006948; 1.43861257439824E-001
23.982; 0.167; 0.006971; 1.43860503022204E-001
23.983; 0.167; 0.006993; 1.43859793424240E-001
23.984; 0.167; 0.007016; 1.43859128642928E-001
23.985; 0.167; 0.007039; 1.43858508675180E-001
23.986; 0.167; 0.007062; 1.43857933517818E-001
23.987; 0.167; 0.007085; 1.43857403167578E-001
23.988; 0.167; 0.007108; 1.43856917621107E-001
23.989; 0.167; 0.007130; 1.43856476874966E-001
23.990; 0.167; 0.007153; 1.43856080925627E-001
23.991; 0.167; 0.007176; 1.43855729769475E-001
23.992; 0.167; 0.007199; 1.43855423402809E-001
23.993; 0.167; 0.007222; 1.43855161821837E-001
23.994; 0.167; 0.007244; 1.43854945022682E-001
23.995; 0.167; 0.007267; 1.43854773001380E-001
23.996; 0.167; 0.007290; 1.43854645753878E-001
23.997; 0.167; 0.007313; 1.43854563276036E-001
23.998; 0.167; 0.007336; 1.43854525563627E-001
23.999; 0.167; 0.007358; 1.43854532612336E-001
24.000; 0.167; 0.007381; 1.43854584417761E-001
24.001; 0.167; 0.007404; 1.43854680975412E-001
24.002; 0.167; 0.007427; 1.43854822280713E-001
24.003; 0.167; 0.007450; 1.43855008329000E-001
24.004; 0.167; 0.007472; 1.43855239115520E-001
24.005; 0.167; 0.007495; 1.43855514635435E-001
24.006; 0.167; 0.007518; 1.43855834883820E-001
24.007; 0.167; 0.007541; 1.43856199855659E-001
24.008; 0.167; 0.007564; 1.43856609545853E-001
24.009; 0.167; 0.007587; 1.43857063949215E-001
24.010; 0.167; 0.007609; 1.43857563060468E-001
24.011; 0.167; 0.007632; 1.43858106874250E-001
24.012; 0.167; 0.007655; 1.43858695385112E-001
24.013; 0.167; 0.007678; 1.43859328587518E-001
24.014; 0.167; 0.007701; 1.43860006475843E-001
24.015; 0.167; 0.007723; 1.43860729044376E-001
24.016; 0.167; 0.007746; 1.43861496287320E-001
24.017; 0.167; 0.007769; 1.43862308198789E-001
24.018; 0.167; 0.007792; 1.43863164772811E-001
24.019; 0.167; 0.007815; 1.43864066003327E-001
24.020; 0.167; 0.007837; 1.43865011884191E-001
24.021; 0.167; 0.007860; 1.43866002409170E-001
24.022; 0.167; 0.007883; 1.43867037571942E-001
24.023; 0.167; 0.007906; 1.43868117366102E-001
24.024; 0.167; 0.007929; 1.43869241785154E-001
24.025; 0.167; 0.007951; 1.43870410822518E-001
24.026; 0.167; 0.007974; 1.43871624471526E-001
24.027; 0.167; 0.007997; 1.43872882725423E-001
24.028; 0.167; 0.008020; 1.43874185577368E-001
24.029; 0.167; 0.008043; 1.43875533020431E-001
24.030; 0.167; 0.008065; 1.43876925047598E-001
24.031; 0.167; 0.008088; 1.43878361651766E-001
24.032; 0.167; 0.008111; 1.43879842825748E-001
24.033; 0.167; 0.008134; 1.43881368562266E-001
24.034; 0.167; 0.008157; 1.43882938853959E-001
24.035; 0.167; 0.008179; 1.43884553693377E-001
24.036; 0.167; 0.008202; 1.43886213072986E-001
24.037; 0.167; 0.008225; 1.43887916985162E-001
24.038; 0.167; 0.008248; 1.43889665422197E-001
24.039; 0.167; 0.008270; 1.43891458376295E-001
24.040; 0.167; 0.008293; 1.43893295839575E-001
24.041; 0.167; 0.008316; 1.43895177804066E-001
24.042; 0.167; 0.008339; 1.43897104261715E-001
24.043; 0.167; 0.008362; 1.43899075204379E-001
24.044; 0.167; 0.008384; 1.43901090623830E-001
24.045; 0.167; 0.008407; 1.43903150511754E-001
24.046; 0.167; 0.008430; 1.43905254859749E-001
24.047; 0.167; 0.008453; 1.43907403659328E-001
24.048; 0.167; 0.008475; 1.43909596901917E-001
24.049; 0.167; 0.008498; 1.43911834578856E-001
24.050; 0.167; 0.008521; 1.43914116681398E-001
24.051; 0.167; 0.008544; 1.43916443200710E-001
24.052; 0.167; 0.008566; 1.43918814127874E-001
24.053; 0.167; 0.008589; 1.43921229453883E-001
24.054; 0.167; 0.008612; 1.43923689169646E-001
24.055; 0.167; 0.008635; 1.43926193265986E-001
24.056; 0.167; 0.008657; 1.43928741733637E-001
24.057; 0.167; 0.008680; 1.43931334563251E-001
24.058; 0.167; 0.008703; 1.43933971745391E-001
24.059; 0.167; 0.008726; 1.43936653270534E-001
24.060; 0.167; 0.008748; 1.43939379129071E-001
24.061; 0.167; 0.008771; 1.43942149311310E-001
24.062; 0.167; 0.008794; 1.43944963807468E-001
24.063; 0.167; 0.008816; 1.43947822607679E-001
24.064; 0.167; 0.008839; 1.43950725701992E-001
24.065; 0.167; 0.008862; 1.43953673080367E-001
24.066; 0.167; 0.008885; 1.43956664732681E-001
24.067; 0.167; 0.008907; 1.43959700648722E-001
24.068; 0.167; 0.008930; 1.43962780818196E-001
24.069; 0.167; 0.008953; 1.43965905230721E-001
24.070; 0.167; 0.008975; 1.43969073875828E-001
24.071; 0.167; 0.008998; 1.43972286742964E-001
