t;vs;xq;vq
16.259; 0.167; 0.008497; 1.66660890607688E-001
16.260; 0.167; 0.008497; 1.66660894981515E-001
16.261; 0.167; 0.008497; 1.66660899366237E-001
16.262; 0.167; 0.008497; 1.66660903761844E-001
16.263; 0.167; 0.008497; 1.66660908168327E-001
16.264; 0.167; 0.008497; 1.66660912585676E-001
16.265; 0.167; 0.008497; 1.66660917013882E-001
16.266; 0.167; 0.008497; 1.66660921452935E-001
16.267; 0.167; 0.008497; 1.66660925902824E-001
16.268; 0.167; 0.008497; 1.66660930363541E-001
16.269; 0.167; 0.008497; 1.66660934835074E-001
16.270; 0.167; 0.008497; 1.66660939317416E-001
16.271; 0.167; 0.008497; 1.66660943810554E-001
16.272; 0.167; 0.008497; 1.66660948314481E-001
16.273; 0.167; 0.008497; 1.66660952829186E-001
16.274; 0.167; 0.008497; 1.66660957354658E-001
16.275; 0.167; 0.008497; 1.66660961890889E-001
16.276; 0.167; 0.008497; 1.66660966437867E-001
16.277; 0.167; 0.008497; 1.66660970995584E-001
16.278; 0.167; 0.008497; 1.66660975564028E-001
16.279; 0.167; 0.008497; 1.66660980143191E-001
16.280; 0.167; 0.008497; 1.66660984733062E-001
16.281; 0.167; 0.008497; 1.66660989333630E-001
16.282; 0.167; 0.008497; 1.66660993944887E-001
16.283; 0.167; 0.008497; 1.66660998566821E-001
16.284; 0.167; 0.008497; 1.66661003199423E-001
16.285; 0.167; 0.008497; 1.66661007842683E-001
16.286; 0.167; 0.008497; 1.66661012496590E-001
16.287; 0.167; 0.008497; 1.66661017161134E-001
16.288; 0.167; 0.008497; 1.66661021836306E-001
16.289; 0.167; 0.008497; 1.66661026522094E-001
16.290; 0.167; 0.008497; 1.66661031218488E-001
16.291; 0.167; 0.008497; 1.66661035925479E-001
16.292; 0.167; 0.008497; 1.66661040643056E-001
16.293; 0.167; 0.008497; 1.66661045371209E-001
16.294; 0.167; 0.008497; 1.66661050109927E-001
16.295; 0.167; 0.008497; 1.66661054859201E-001
16.296; 0.167; 0.008497; 1.66661059619019E-001
16.297; 0.167; 0.008497; 1.66661064389371E-001
16.298; 0.167; 0.008497; 1.66661069170248E-001
16.299; 0.167; 0.008497; 1.66661073961638E-001
16.300; 0.167; 0.008497; 1.66661078763531E-001
16.301; 0.167; 0.008497; 1.66661083575917E-001
16.302; 0.167; 0.008497; 1.66661088398785E-001
16.303; 0.167; 0.008497; 1.66661093232125E-001
16.304; 0.167; 0.008497; 1.66661098075926E-001
16.305; 0.167; 0.008497; 1.66661102930178E-001
16.306; 0.167; 0.008497; 1.66661107794870E-001
16.307; 0.167; 0.008497; 1.66661112669991E-001
16.308; 0.167; 0.008497; 1.66661117555532E-001
16.309; 0.167; 0.008497; 1.66661122451481E-001
16.310; 0.167; 0.008497; 1.66661127357828E-001
16.311; 0.167; 0.008497; 1.66661132274561E-001
16.312; 0.167; 0.008497; 1.66661137201672E-001
16.313; 0.167; 0.008497; 1.66661142139148E-001
16.314; 0.167; 0.008497; 1.66661147086979E-001
16.315; 0.167; 0.008497; 1.66661152045154E-001
16.316; 0.167; 0.008497; 1.66661157013663E-001
16.317; 0.167; 0.008497; 1.66661161992495E-001
16.318; 0.167; 0.008497; 1.66661166981639E-001
16.319; 0.167; 0.008497; 1.66661171981084E-001
16.320; 0.167; 0.008497; 1.66661176990820E-001
16.321; 0.167; 0.008497; 1.66661182010835E-001
16.322; 0.167; 0.008497; 1.66661187041119E-001
16.323; 0.167; 0.008497; 1.66661192081660E-001
16.324; 0.167; 0.008497; 1.66661197132449E-001
16.325; 0.167; 0.008497; 1.66661202193474E-001
16.326; 0.167; 0.008497; 1.66661207264724E-001
16.327; 0.167; 0.008497; 1.66661212346188E-001
16.328; 0.167; 0.008497; 1.66661217437856E-001
16.329; 0.167; 0.008497; 1.66661222539715E-001
16.330; 0.167; 0.008497; 1.66661227651756E-001
16.331; 0.167; 0.008497; 1.66661232773967E-001
16.332; 0.167; 0.008497; 1.66661237906337E-001
16.333; 0.167; 0.008497; 1.66661243048855E-001
16.334; 0.167; 0.008497; 1.66661248201510E-001
16.335; 0.167; 0.008497; 1.66661253364291E-001
16.336; 0.167; 0.008497; 1.66661258537187E-001
16.337; 0.167; 0.008497; 1.66661263720186E-001
16.338; 0.167; 0.008497; 1.66661268913278E-001
16.339; 0.167; 0.008497; 1.66661274116451E-001
16.340; 0.167; 0.008497; 1.66661279329694E-001
16.341; 0.167; 0.008497; 1.66661284552996E-001
16.342; 0.167; 0.008497; 1.66661289786345E-001
16.343; 0.167; 0.008497; 1.66661295029731E-001
16.344; 0.167; 0.008497; 1.66661300283142E-001
16.345; 0.167; 0.008497; 1.66661305546567E-001
16.346; 0.167; 0.008497; 1.66661310819995E-001
16.347; 0.167; 0.008497; 1.66661316103413E-001
16.348; 0.167; 0.008497; 1.66661321396811E-001
16.349; 0.167; 0.008497; 1.66661326700178E-001
16.350; 0.167; 0.008497; 1.66661332013502E-001
16.351; 0.167; 0.008497; 1.66661337336772E-001
16.352; 0.167; 0.008497; 1.66661342669976E-001
16.353; 0.167; 0.008497; 1.66661348013102E-001
16.354; 0.167; 0.008497; 1.66661353366140E-001
16.355; 0.167; 0.008497; 1.66661358729078E-001
16.356; 0.167; 0.008497; 1.66661364101905E-001
16.357; 0.167; 0.008497; 1.66661369484608E-001
16.358; 0.167; 0.008497; 1.66661374877177E-001
16.359; 0.167; 0.008497; 1.66661380279599E-001
16.360; 0.167; 0.008497; 1.66661385691864E-001
16.361; 0.167; 0.008497; 1.66661391113959E-001
16.362; 0.167; 0.008497; 1.66661396545873E-001
16.363; 0.167; 0.008497; 1.66661401987595E-001
16.364; 0.167; 0.008497; 1.66661407439113E-001
16.365; 0.167; 0.008497; 1.66661412900415E-001
16.366; 0.167; 0.008497; 1.66661418371489E-001
16.367; 0.167; 0.008497; 1.66661423852324E-001
16.368; 0.167; 0.008497; 1.66661429342908E-001
16.369; 0.167; 0.008497; 1.66661434843230E-001
16.370; 0.167; 0.008497; 1.66661440353277E-001
16.371; 0.167; 0.008497; 1.66661445873038E-001
16.372; 0.167; 0.008497; 1.66661451402501E-001
16.373; 0.167; 0.008497; 1.66661456941654E-001
16.374; 0.167; 0.008497; 1.66661462490485E-001
16.375; 0.167; 0.008497; 1.66661468048984E-001
16.376; 0.167; 0.008497; 1.66661473617137E-001
16.377; 0.167; 0.008497; 1.66661479194932E-001
16.378; 0.167; 0.008497; 1.66661484782359E-001
16.379; 0.167; 0.008497; 1.66661490379405E-001
16.380; 0.167; 0.008497; 1.66661495986058E-001
16.381; 0.167; 0.008497; 1.66661501602307E-001
16.382; 0.167; 0.008497; 1.66661507228138E-001
16.383; 0.167; 0.008497; 1.66661512863541E-001
16.384; 0.167; 0.008497; 1.66661518508503E-001
16.385; 0.167; 0.008497; 1.66661524163012E-001
16.386; 0.167; 0.008497; 1.66661529827057E-001
16.387; 0.167; 0.008497; 1.66661535500625E-001
16.388; 0.167; 0.008497; 1.66661541183703E-001
16.389; 0.167; 0.008497; 1.66661546876281E-001
16.390; 0.167; 0.008497; 1.66661552578346E-001
16.391; 0.167; 0.008497; 1.66661558289886E-001
16.392; 0.167; 0.008497; 1.66661564010888E-001
16.393; 0.167; 0.008497; 1.66661569741341E-001
16.394; 0.167; 0.008497; 1.66661575481233E-001
16.395; 0.167; 0.008497; 1.66661581230550E-001
16.396; 0.167; 0.008497; 1.66661586989281E-001
16.397; 0.167; 0.008497; 1.66661592757415E-001
16.398; 0.167; 0.008497; 1.66661598534937E-001
16.399; 0.167; 0.008497; 1.66661604321837E-001
16.400; 0.167; 0.008497; 1.66661610118102E-001
16.401; 0.167; 0.008497; 1.66661615923720E-001
16.402; 0.167; 0.008497; 1.66661621738678E-001
16.403; 0.167; 0.008497; 1.66661627562964E-001
16.404; 0.167; 0.008497; 1.66661633396566E-001
16.405; 0.167; 0.008497; 1.66661639239471E-001
16.406; 0.167; 0.008497; 1.66661645091667E-001
16.407; 0.167; 0.008497; 1.66661650953142E-001
16.408; 0.167; 0.008497; 1.66661656823883E-001
16.409; 0.167; 0.008497; 1.66661662703877E-001
16.410; 0.167; 0.008497; 1.66661668593113E-001
16.411; 0.167; 0.008497; 1.66661674491578E-001
16.412; 0.167; 0.008497; 1.66661680399259E-001
16.413; 0.167; 0.008497; 1.66661686316144E-001
16.414; 0.167; 0.008498; 1.66661692242221E-001
16.415; 0.167; 0.008498; 1.66661698177476E-001
16.416; 0.167; 0.008498; 1.66661704121898E-001
16.417; 0.167; 0.008498; 1.66661710075473E-001
16.418; 0.167; 0.008498; 1.66661716038190E-001
16.419; 0.167; 0.008498; 1.66661722010035E-001
16.420; 0.167; 0.008498; 1.66661727990996E-001
16.421; 0.167; 0.008498; 1.66661733981060E-001
16.422; 0.167; 0.008498; 1.66661739980215E-001
16.423; 0.167; 0.008498; 1.66661745988448E-001
16.424; 0.167; 0.008498; 1.66661752005746E-001
16.425; 0.167; 0.008498; 1.66661758032097E-001
16.426; 0.167; 0.008498; 1.66661764067488E-001
16.427; 0.167; 0.008498; 1.66661770111906E-001
16.428; 0.167; 0.008498; 1.66661776165339E-001
16.429; 0.167; 0.008498; 1.66661782227773E-001
16.430; 0.167; 0.008498; 1.66661788299196E-001
16.431; 0.167; 0.008498; 1.66661794379596E-001
16.432; 0.167; 0.008498; 1.66661800468958E-001
16.433; 0.167; 0.008498; 1.66661806567271E-001
16.434; 0.167; 0.008498; 1.66661812674522E-001
16.435; 0.167; 0.008498; 1.66661818790698E-001
16.436; 0.167; 0.008498; 1.66661824915785E-001
16.437; 0.167; 0.008498; 1.66661831049772E-001
16.438; 0.167; 0.008498; 1.66661837192644E-001
16.439; 0.167; 0.008498; 1.66661843344390E-001
16.440; 0.167; 0.008498; 1.66661849504996E-001
16.441; 0.167; 0.008498; 1.66661855674450E-001
16.442; 0.167; 0.008498; 1.66661861852737E-001
16.443; 0.167; 0.008498; 1.66661868039846E-001
16.444; 0.167; 0.008498; 1.66661874235764E-001
16.445; 0.167; 0.008498; 1.66661880440476E-001
16.446; 0.167; 0.008498; 1.66661886653971E-001
16.447; 0.167; 0.008498; 1.66661892876235E-001
16.448; 0.167; 0.008498; 1.66661899107256E-001
16.449; 0.167; 0.008498; 1.66661905347019E-001
16.450; 0.167; 0.008498; 1.66661911595512E-001
16.451; 0.167; 0.008498; 1.66661917852723E-001
16.452; 0.167; 0.008498; 1.66661924118637E-001
16.453; 0.167; 0.008498; 1.66661930393241E-001
16.454; 0.167; 0.008498; 1.66661936676523E-001
16.455; 0.167; 0.008498; 1.66661942968469E-001
16.456; 0.167; 0.008498; 1.66661949269067E-001
16.457; 0.167; 0.008498; 1.66661955578302E-001
16.458; 0.167; 0.008498; 1.66661961896162E-001
16.459; 0.167; 0.008498; 1.66661968222633E-001
16.460; 0.167; 0.008498; 1.66661974557702E-001
16.461; 0.167; 0.008498; 1.66661980901356E-001
16.462; 0.167; 0.008498; 1.66661987253581E-001
16.463; 0.167; 0.008498; 1.66661993614365E-001
16.464; 0.167; 0.008498; 1.66661999983694E-001
16.465; 0.167; 0.008498; 1.66662006361554E-001
16.466; 0.167; 0.008498; 1.66662012747933E-001
16.467; 0.167; 0.008498; 1.66662019142816E-001
16.468; 0.167; 0.008498; 1.66662025546191E-001
16.469; 0.167; 0.008498; 1.66662031958044E-001
16.470; 0.167; 0.008498; 1.66662038378362E-001
16.471; 0.167; 0.008498; 1.66662044807131E-001
16.472; 0.167; 0.008498; 1.66662051244338E-001
16.473; 0.167; 0.008498; 1.66662057689969E-001
16.474; 0.167; 0.008498; 1.66662064144012E-001
16.475; 0.167; 0.008498; 1.66662070606451E-001
16.476; 0.167; 0.008498; 1.66662077077275E-001
16.477; 0.167; 0.008498; 1.66662083556468E-001
16.478; 0.167; 0.008498; 1.66662090044019E-001
16.479; 0.167; 0.008498; 1.66662096539913E-001
16.480; 0.167; 0.008498; 1.66662103044137E-001
16.481; 0.167; 0.008498; 1.66662109556677E-001
16.482; 0.167; 0.008498; 1.66662116077519E-001
16.483; 0.167; 0.008498; 1.66662122606651E-001
16.484; 0.167; 0.008498; 1.66662129144057E-001
16.485; 0.167; 0.008498; 1.66662135689726E-001
16.486; 0.167; 0.008498; 1.66662142243642E-001
16.487; 0.167; 0.008498; 1.66662148805793E-001
16.488; 0.167; 0.008498; 1.66662155376165E-001
16.489; 0.167; 0.008498; 1.66662161954744E-001
16.490; 0.167; 0.008498; 1.66662168541516E-001
16.491; 0.167; 0.008498; 1.66662175136467E-001
16.492; 0.167; 0.008498; 1.66662181739584E-001
16.493; 0.167; 0.008498; 1.66662188350854E-001
16.494; 0.167; 0.008498; 1.66662194970262E-001
16.495; 0.167; 0.008498; 1.66662201597794E-001
16.496; 0.167; 0.008498; 1.66662208233437E-001
16.497; 0.167; 0.008498; 1.66662214877177E-001
16.498; 0.167; 0.008498; 1.66662221528999E-001
16.499; 0.167; 0.008498; 1.66662228188892E-001
16.500; 0.167; 0.008498; 1.66662234856839E-001
16.501; 0.167; 0.008498; 1.66662241532828E-001
16.502; 0.167; 0.008498; 1.66662248216845E-001
16.503; 0.167; 0.008498; 1.66662254908875E-001
16.504; 0.167; 0.008498; 1.66662261608905E-001
16.505; 0.167; 0.008498; 1.66662268316921E-001
16.506; 0.167; 0.008498; 1.66662275032909E-001
16.507; 0.167; 0.008498; 1.66662281756855E-001
16.508; 0.167; 0.008498; 1.66662288488745E-001
16.509; 0.167; 0.008498; 1.66662295228565E-001
16.510; 0.167; 0.008498; 1.66662301976300E-001
16.511; 0.167; 0.008498; 1.66662308731938E-001
16.512; 0.167; 0.008498; 1.66662315495464E-001
16.513; 0.167; 0.008498; 1.66662322266864E-001
16.514; 0.167; 0.008498; 1.66662329046123E-001
16.515; 0.167; 0.008498; 1.66662335833229E-001
16.516; 0.167; 0.008498; 1.66662342628166E-001
16.517; 0.167; 0.008498; 1.66662349430921E-001
16.518; 0.167; 0.008498; 1.66662356241479E-001
16.519; 0.167; 0.008498; 1.66662363059826E-001
16.520; 0.167; 0.008498; 1.66662369885949E-001
16.521; 0.167; 0.008498; 1.66662376719833E-001
16.522; 0.167; 0.008498; 1.66662383561464E-001
16.523; 0.167; 0.008498; 1.66662390410827E-001
16.524; 0.167; 0.008498; 1.66662397267909E-001
16.525; 0.167; 0.008498; 1.66662404132695E-001
16.526; 0.167; 0.008498; 1.66662411005171E-001
16.527; 0.167; 0.008498; 1.66662417885324E-001
16.528; 0.167; 0.008498; 1.66662424773137E-001
16.529; 0.167; 0.008498; 1.66662431668598E-001
16.530; 0.167; 0.008498; 1.66662438571693E-001
16.531; 0.167; 0.008498; 1.66662445482405E-001
16.532; 0.167; 0.008498; 1.66662452400723E-001
16.533; 0.167; 0.008498; 1.66662459326630E-001
16.534; 0.167; 0.008498; 1.66662466260114E-001
16.535; 0.167; 0.008498; 1.66662473201158E-001
16.536; 0.167; 0.008498; 1.66662480149750E-001
16.537; 0.167; 0.008498; 1.66662487105875E-001
16.538; 0.167; 0.008498; 1.66662494069518E-001
16.539; 0.167; 0.008498; 1.66662501040664E-001
16.540; 0.167; 0.008498; 1.66662508019301E-001
16.541; 0.167; 0.008498; 1.66662515005412E-001
16.542; 0.167; 0.008498; 1.66662521998984E-001
16.543; 0.167; 0.008498; 1.66662529000002E-001
16.544; 0.167; 0.008498; 1.66662536008452E-001
16.545; 0.167; 0.008498; 1.66662543024320E-001
16.546; 0.167; 0.008498; 1.66662550047590E-001
16.547; 0.167; 0.008498; 1.66662557078248E-001
16.548; 0.167; 0.008498; 1.66662564116280E-001
16.549; 0.167; 0.008498; 1.66662571161671E-001
16.550; 0.167; 0.008498; 1.66662578214407E-001
16.551; 0.167; 0.008498; 1.66662585274473E-001
16.552; 0.167; 0.008498; 1.66662592341855E-001
16.553; 0.167; 0.008498; 1.66662599416537E-001
16.554; 0.167; 0.008498; 1.66662606498506E-001
16.555; 0.167; 0.008498; 1.66662613587747E-001
16.556; 0.167; 0.008498; 1.66662620684245E-001
16.557; 0.167; 0.008498; 1.66662627787985E-001
16.558; 0.167; 0.008498; 1.66662634898953E-001
16.559; 0.167; 0.008498; 1.66662642017134E-001
16.560; 0.167; 0.008498; 1.66662649142514E-001
16.561; 0.167; 0.008498; 1.66662656275078E-001
16.562; 0.167; 0.008498; 1.66662663414810E-001
16.563; 0.167; 0.008498; 1.66662670561697E-001
16.564; 0.167; 0.008498; 1.66662677715724E-001
16.565; 0.167; 0.008498; 1.66662684876876E-001
16.566; 0.167; 0.008498; 1.66662692045138E-001
16.567; 0.167; 0.008498; 1.66662699220495E-001
16.568; 0.167; 0.008498; 1.66662706402933E-001
16.569; 0.167; 0.008498; 1.66662713592437E-001
16.570; 0.167; 0.008498; 1.66662720788993E-001
16.571; 0.167; 0.008498; 1.66662727992584E-001
16.572; 0.167; 0.008498; 1.66662735203197E-001
16.573; 0.167; 0.008498; 1.66662742420816E-001
16.574; 0.167; 0.008498; 1.66662749645427E-001
16.575; 0.167; 0.008498; 1.66662756877015E-001
16.576; 0.167; 0.008498; 1.66662764115566E-001
16.577; 0.167; 0.008498; 1.66662771361063E-001
16.578; 0.167; 0.008498; 1.66662778613492E-001
16.579; 0.167; 0.008498; 1.66662785872839E-001
16.580; 0.167; 0.008498; 1.66662793139089E-001
16.581; 0.167; 0.008498; 1.66662800412225E-001
16.582; 0.167; 0.008498; 1.66662807692235E-001
16.583; 0.167; 0.008498; 1.66662814979102E-001
16.584; 0.167; 0.008498; 1.66662822272811E-001
16.585; 0.167; 0.008498; 1.66662829573349E-001
16.586; 0.167; 0.008498; 1.66662836880698E-001
16.587; 0.167; 0.008498; 1.66662844194846E-001
16.588; 0.167; 0.008498; 1.66662851515776E-001
16.589; 0.167; 0.008498; 1.66662858843474E-001
16.590; 0.167; 0.008498; 1.66662866177924E-001
16.591; 0.167; 0.008498; 1.66662873519112E-001
16.592; 0.167; 0.008498; 1.66662880867022E-001
16.593; 0.167; 0.008498; 1.66662888221640E-001
16.594; 0.167; 0.008498; 1.66662895582949E-001
16.595; 0.167; 0.008498; 1.66662902950936E-001
16.596; 0.167; 0.008498; 1.66662910325586E-001
16.597; 0.167; 0.008498; 1.66662917706882E-001
16.598; 0.167; 0.008498; 1.66662925094809E-001
16.599; 0.167; 0.008498; 1.66662932489354E-001
16.600; 0.167; 0.008498; 1.66662939890500E-001
16.601; 0.167; 0.008498; 1.66662947298232E-001
16.602; 0.167; 0.008498; 1.66662954712536E-001
16.603; 0.167; 0.008498; 1.66662962133395E-001
16.604; 0.167; 0.008498; 1.66662969560796E-001
16.605; 0.167; 0.008498; 1.66662976994722E-001
16.606; 0.167; 0.008498; 1.66662984435158E-001
16.607; 0.167; 0.008498; 1.66662991882089E-001
16.608; 0.167; 0.008498; 1.66662999335500E-001
16.609; 0.167; 0.008498; 1.66663006795376E-001
16.610; 0.167; 0.008498; 1.66663014261701E-001
16.611; 0.167; 0.008498; 1.66663021734460E-001
16.612; 0.167; 0.008498; 1.66663029213638E-001
16.613; 0.167; 0.008498; 1.66663036699219E-001
16.614; 0.167; 0.008498; 1.66663044191188E-001
16.615; 0.167; 0.008498; 1.66663051689530E-001
16.616; 0.167; 0.008498; 1.66663059194230E-001
16.617; 0.167; 0.008498; 1.66663066705272E-001
16.618; 0.167; 0.008498; 1.66663074222640E-001
16.619; 0.167; 0.008498; 1.66663081746320E-001
16.620; 0.167; 0.008498; 1.66663089276296E-001
16.621; 0.167; 0.008498; 1.66663096812552E-001
16.622; 0.167; 0.008498; 1.66663104355074E-001
16.623; 0.167; 0.008498; 1.66663111903846E-001
16.624; 0.167; 0.008498; 1.66663119458851E-001
16.625; 0.167; 0.008498; 1.66663127020076E-001
16.626; 0.167; 0.008498; 1.66663134587505E-001
16.627; 0.167; 0.008498; 1.66663142161121E-001
16.628; 0.167; 0.008498; 1.66663149740910E-001
16.629; 0.167; 0.008498; 1.66663157326856E-001
16.630; 0.167; 0.008498; 1.66663164918944E-001
16.631; 0.167; 0.008498; 1.66663172517157E-001
16.632; 0.167; 0.008498; 1.66663180121482E-001
16.633; 0.167; 0.008498; 1.66663187731901E-001
16.634; 0.167; 0.008498; 1.66663195348400E-001
16.635; 0.167; 0.008498; 1.66663202970963E-001
16.636; 0.167; 0.008498; 1.66663210599575E-001
16.637; 0.167; 0.008498; 1.66663218234219E-001
16.638; 0.167; 0.008498; 1.66663225874881E-001
16.639; 0.167; 0.008498; 1.66663233521545E-001
16.640; 0.167; 0.008498; 1.66663241174194E-001
16.641; 0.167; 0.008498; 1.66663248832815E-001
16.642; 0.167; 0.008498; 1.66663256497390E-001
16.643; 0.167; 0.008498; 1.66663264167904E-001
16.644; 0.167; 0.008498; 1.66663271844343E-001
16.645; 0.167; 0.008498; 1.66663279526689E-001
16.646; 0.167; 0.008498; 1.66663287214928E-001
16.647; 0.167; 0.008498; 1.66663294909043E-001
16.648; 0.167; 0.008498; 1.66663302609020E-001
16.649; 0.167; 0.008498; 1.66663310314842E-001
16.650; 0.167; 0.008498; 1.66663318026493E-001
16.651; 0.167; 0.008498; 1.66663325743959E-001
16.652; 0.167; 0.008499; 1.66663333467223E-001
16.653; 0.167; 0.008499; 1.66663341196269E-001
16.654; 0.167; 0.008499; 1.66663348931083E-001
16.655; 0.167; 0.008499; 1.66663356671647E-001
16.656; 0.167; 0.008499; 1.66663364417947E-001
16.657; 0.167; 0.008499; 1.66663372169966E-001
16.658; 0.167; 0.008499; 1.66663379927689E-001
16.659; 0.167; 0.008499; 1.66663387691100E-001
16.660; 0.167; 0.008499; 1.66663395460184E-001
16.661; 0.167; 0.008499; 1.66663403234924E-001
16.662; 0.167; 0.008499; 1.66663411015304E-001
16.663; 0.167; 0.008499; 1.66663418801309E-001
16.664; 0.167; 0.008499; 1.66663426592924E-001
16.665; 0.167; 0.008499; 1.66663434390131E-001
16.666; 0.167; 0.008499; 1.66663442192916E-001
16.667; 0.167; 0.008499; 1.66663450001262E-001
16.668; 0.167; 0.008499; 1.66663457815154E-001
16.669; 0.167; 0.008499; 1.66663465634575E-001
16.670; 0.167; 0.008499; 1.66663473459511E-001
16.671; 0.167; 0.008499; 1.66663481289944E-001
16.672; 0.167; 0.008499; 1.66663489125859E-001
